"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9000","metta_lang.Concrete_types___MeTTa_Language13","","Wed Nov 20 21:05:48 GMT 2024","passed","Wed Nov 20 21:05:57 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","107","BASIC-EVALUATION---METTA-LANGUAGE15.04","","Wed Nov 20 21:24:55 GMT 2024","passed","Wed Nov 20 21:24:55 GMT 2024","","METTA-LANG","METTA-LANG",""
"","1","CONTROL-FLOW---METTA-LANGUAGE16.08","","Wed Nov 20 21:24:55 GMT 2024","passed","Wed Nov 20 21:24:55 GMT 2024","","METTA-LANG","METTA-LANG",""
"","2","FREE-VARIABLES-AND-NONDETERMINISM-AGAIN,-RECURSIVELY---METTA-LANGUAGE1.04","","Wed Nov 20 21:24:55 GMT 2024","passed","Wed Nov 20 21:24:55 GMT 2024","","METTA-LANG","METTA-LANG",""
"","4","SEQUENTIAL-TESTS.01","","Wed Nov 20 21:14:17 GMT 2024","passed","Wed Nov 20 21:14:17 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","72","MINIMAL-METTA-TESTS.11","","Wed Nov 20 21:14:17 GMT 2024","passed","Wed Nov 20 21:14:17 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","1","RECURSIVE-AND-PARAMETRIC-TYPES---METTA-LANGUAGE2.03","","Wed Nov 20 21:24:55 GMT 2024","passed","Wed Nov 20 21:24:55 GMT 2024","","METTA-LANG","METTA-LANG",""
"","2","C1-GROUNDED-BASIC.10","","Wed Nov 20 21:10:52 GMT 2024","passed","Wed Nov 20 21:10:52 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","2","QUERYING-SPACE-CONTENT---METTA-LANGUAGE2.03","","Wed Nov 20 21:24:55 GMT 2024","passed","Wed Nov 20 21:24:55 GMT 2024","","METTA-LANG","METTA-LANG",""
"","2","HYPERPOSE.01","","Wed Nov 20 21:46:24 GMT 2024","passed","Wed Nov 20 21:46:24 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
